date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:54:36	117812/117812	------	200	untouched ('')	image/jpeg	etag:%22b5a5a0baabcbf69be65647831417fda7%22	https://supimg.nyc3.digitaloceanspaces.com/ac914ebc8eb78a4ab23e04de19fbabcc.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/ac914ebc8eb78a4ab23e04de19fbabcc.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:36	116618/116618	------	200	untouched ('')	image/jpeg	etag:%22778dfc1569196488e7e5439922cfc631%22	https://supimg.nyc3.digitaloceanspaces.com/da072ac5c6b254fdef00d4928cb38a82.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/da072ac5c6b254fdef00d4928cb38a82.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:36	101252/101252	------	200	untouched ('')	image/jpeg	etag:%221eda4dc275a2be59c7bc304398c3ae70%22	https://supimg.nyc3.digitaloceanspaces.com/8a96e6e0afab35c7d98c955a0ad895d4.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/8a96e6e0afab35c7d98c955a0ad895d4.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:36	101018/101018	------	200	untouched ('')	image/jpeg	etag:%22acdff44ad1af89645b2792f3683ff102%22	https://supimg.nyc3.digitaloceanspaces.com/bae9e3ac70b9d7f2e51b6e2c8615f1ef.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/bae9e3ac70b9d7f2e51b6e2c8615f1ef.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:36	81751/81751	------	200	untouched ('')	image/jpeg	etag:%225ab7b286253bb2843fb2945a957db85c%22	https://supimg.nyc3.digitaloceanspaces.com/701e0ebb5ca5ee52fa79d3b20b1dffdc.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/701e0ebb5ca5ee52fa79d3b20b1dffdc.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:36	88359/88359	------	200	untouched ('')	image/jpeg	etag:%229baa95cf052cbcae714cacc05438973c%22	https://supimg.nyc3.digitaloceanspaces.com/50ee64e49ea3ed0c4da1fff961a83dca.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/50ee64e49ea3ed0c4da1fff961a83dca.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:36	81151/81151	------	200	untouched ('')	image/jpeg	etag:%226e1222b8507c9eb5ef73e2796dae25e6%22	https://supimg.nyc3.digitaloceanspaces.com/79278a76ee6e09db669e8e6a13461c00.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/79278a76ee6e09db669e8e6a13461c00.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:36	83541/83541	------	200	untouched ('')	image/jpeg	etag:%22c1ef317e55b513830ef2ad5d6a340007%22	https://supimg.nyc3.digitaloceanspaces.com/47facdff2e4939be0091cae081a6be2e.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/47facdff2e4939be0091cae081a6be2e.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:36	86664/86664	------	200	untouched ('')	image/jpeg	etag:%22c3140e63aff9e0874edbd21e29baea70%22	https://supimg.nyc3.digitaloceanspaces.com/e43c2fdf49f5bce67a55e55abc54f1e7.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/e43c2fdf49f5bce67a55e55abc54f1e7.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:36	83877/83877	------	200	untouched ('')	image/jpeg	etag:%227025269f1b2763fdb218a0610f6a0f6f%22	https://supimg.nyc3.digitaloceanspaces.com/ce6c93657f8ca75265fccb34f6188fdc.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/ce6c93657f8ca75265fccb34f6188fdc.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	146426/146426	------	200	untouched ('')	image/jpeg	etag:%225420a6775a6d61d8e6d536004155fbdc%22	https://supimg.nyc3.digitaloceanspaces.com/28b401f799b6c49e2b17b134fa4d034f.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/28b401f799b6c49e2b17b134fa4d034f.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	81472/81472	------	200	untouched ('')	image/jpeg	etag:%229bfff5c054461f13e05db723fc2a0b76%22	https://supimg.nyc3.digitaloceanspaces.com/49e3c6f7cd32cbc3fb4057fe4c317d08.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/49e3c6f7cd32cbc3fb4057fe4c317d08.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	92356/92356	------	200	untouched ('')	image/jpeg	etag:%22718e7cf3c2e08e13d14816624aeec520%22	https://supimg.nyc3.digitaloceanspaces.com/611910906e4514184291783884de2652.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/611910906e4514184291783884de2652.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	114977/114977	------	200	untouched ('')	image/jpeg	etag:%22a9359134e49ba3baac6a66ec0a5a935d%22	https://supimg.nyc3.digitaloceanspaces.com/e2a34f58bae08b7a7ec747fc7b81b9e3.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/e2a34f58bae08b7a7ec747fc7b81b9e3.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	94760/94760	------	200	untouched ('')	image/jpeg	etag:%224bbeb8c2a05e77f395c70fa6b103f5b6%22	https://supimg.nyc3.digitaloceanspaces.com/196dbf7949b53e8f873a0c9d6f1db3ff.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/196dbf7949b53e8f873a0c9d6f1db3ff.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	117085/117085	------	200	untouched ('')	image/jpeg	etag:%2232afab57bfd79885e0ed8bb136708e39%22	https://supimg.nyc3.digitaloceanspaces.com/f514a9fbe8ce048c2a33c5ca15f4c752.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/f514a9fbe8ce048c2a33c5ca15f4c752.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	116810/116810	------	200	untouched ('')	image/jpeg	etag:%2231a2863db9dc752f1019557eb09c092c%22	https://supimg.nyc3.digitaloceanspaces.com/f1a7a10c6c74ed6bf65cea6dbe612868.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/f1a7a10c6c74ed6bf65cea6dbe612868.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	116474/116474	------	200	untouched ('')	image/jpeg	etag:%2293605036b28d3a789e4899fba75ae106%22	https://supimg.nyc3.digitaloceanspaces.com/d94d3b6f9fe80955790df34b3278ca35.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/d94d3b6f9fe80955790df34b3278ca35.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	102015/102015	------	200	untouched ('')	image/jpeg	etag:%22dc0474f64d6dde6df19417a35c2fbcb2%22	https://supimg.nyc3.digitaloceanspaces.com/59a8cbe4e6ee0cc0001e04be75ad1ab0.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/59a8cbe4e6ee0cc0001e04be75ad1ab0.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	101040/101040	------	200	untouched ('')	image/jpeg	etag:%22171b0e6ddfa5a68b66b851e9af72bae3%22	https://supimg.nyc3.digitaloceanspaces.com/73d05ba3d9513a8c87f804a42c439723.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/73d05ba3d9513a8c87f804a42c439723.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	82174/82174	------	200	untouched ('')	image/jpeg	etag:%229dc8dee30ee1846afdbf6e6c406f8cf8%22	https://supimg.nyc3.digitaloceanspaces.com/d75b24ecf46ccc5436b93ca2efef41ec.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/d75b24ecf46ccc5436b93ca2efef41ec.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	88999/88999	------	200	untouched ('')	image/jpeg	etag:%22a37f4b0d830bc7de9767ef5ade44c3c9%22	https://supimg.nyc3.digitaloceanspaces.com/a73bc6624e5c45e747df505a0a5a33c4.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/a73bc6624e5c45e747df505a0a5a33c4.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	81340/81340	------	200	untouched ('')	image/jpeg	etag:%2241e7448ed418d4103dee2f6a45a4198c%22	https://supimg.nyc3.digitaloceanspaces.com/c5d80108431f201002f969a6c30b910b.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/c5d80108431f201002f969a6c30b910b.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	86888/86888	------	200	untouched ('')	image/jpeg	etag:%22620215e99d17769acf7712725890994e%22	https://supimg.nyc3.digitaloceanspaces.com/4e69d4a2eccfc00bd4415f972dae4168.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/4e69d4a2eccfc00bd4415f972dae4168.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	83877/83877	------	200	untouched ('')	image/jpeg	etag:%227025269f1b2763fdb218a0610f6a0f6f%22	https://supimg.nyc3.digitaloceanspaces.com/f20cc94760f5c5327a5bd07d5032628d.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/f20cc94760f5c5327a5bd07d5032628d.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	146426/146426	------	200	untouched ('')	image/jpeg	etag:%225420a6775a6d61d8e6d536004155fbdc%22	https://supimg.nyc3.digitaloceanspaces.com/e3f2b5205d1b076d27fd038776557445.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/e3f2b5205d1b076d27fd038776557445.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	81472/81472	------	200	untouched ('')	image/jpeg	etag:%229bfff5c054461f13e05db723fc2a0b76%22	https://supimg.nyc3.digitaloceanspaces.com/fe755c570ffc572bb747e53276829906.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/fe755c570ffc572bb747e53276829906.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	92356/92356	------	200	untouched ('')	image/jpeg	etag:%22718e7cf3c2e08e13d14816624aeec520%22	https://supimg.nyc3.digitaloceanspaces.com/23421ea4a00886fd00351172b880be96.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/23421ea4a00886fd00351172b880be96.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	114977/114977	------	200	untouched ('')	image/jpeg	etag:%22a9359134e49ba3baac6a66ec0a5a935d%22	https://supimg.nyc3.digitaloceanspaces.com/53459bc66d08a5bfe81dd2cfa7dec86b.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/53459bc66d08a5bfe81dd2cfa7dec86b.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	94760/94760	------	200	untouched ('')	image/jpeg	etag:%224bbeb8c2a05e77f395c70fa6b103f5b6%22	https://supimg.nyc3.digitaloceanspaces.com/908f581c003b8ebd835e7f9a80fd9a78.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/908f581c003b8ebd835e7f9a80fd9a78.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	117085/117085	------	200	untouched ('')	image/jpeg	etag:%2232afab57bfd79885e0ed8bb136708e39%22	https://supimg.nyc3.digitaloceanspaces.com/9c70d7bda5b7145a92edb7b09b9c71a5.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/9c70d7bda5b7145a92edb7b09b9c71a5.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	116810/116810	------	200	untouched ('')	image/jpeg	etag:%2231a2863db9dc752f1019557eb09c092c%22	https://supimg.nyc3.digitaloceanspaces.com/8fa766af6559e223cbe7ea01db20ee09.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/8fa766af6559e223cbe7ea01db20ee09.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	116474/116474	------	200	untouched ('')	image/jpeg	etag:%2293605036b28d3a789e4899fba75ae106%22	https://supimg.nyc3.digitaloceanspaces.com/e6abdace206f483feabb07d76304697b.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/e6abdace206f483feabb07d76304697b.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	102015/102015	------	200	untouched ('')	image/jpeg	etag:%22dc0474f64d6dde6df19417a35c2fbcb2%22	https://supimg.nyc3.digitaloceanspaces.com/4215de92b8e770e78bdd9a11a73c9c78.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/4215de92b8e770e78bdd9a11a73c9c78.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	101040/101040	------	200	untouched ('')	image/jpeg	etag:%22171b0e6ddfa5a68b66b851e9af72bae3%22	https://supimg.nyc3.digitaloceanspaces.com/c4ff255ac7d2fe9aa10ae5458399ed61.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/c4ff255ac7d2fe9aa10ae5458399ed61.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	82174/82174	------	200	untouched ('')	image/jpeg	etag:%229dc8dee30ee1846afdbf6e6c406f8cf8%22	https://supimg.nyc3.digitaloceanspaces.com/bb8a89e5e8e0911532287afc2f806bb2.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/bb8a89e5e8e0911532287afc2f806bb2.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	88999/88999	------	200	untouched ('')	image/jpeg	etag:%22a37f4b0d830bc7de9767ef5ade44c3c9%22	https://supimg.nyc3.digitaloceanspaces.com/c540a39528d84ce0862241c2022ac3d4.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/c540a39528d84ce0862241c2022ac3d4.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	81340/81340	------	200	untouched ('')	image/jpeg	etag:%2241e7448ed418d4103dee2f6a45a4198c%22	https://supimg.nyc3.digitaloceanspaces.com/2c881a00256c0ad2bbb388a57e45be85.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/2c881a00256c0ad2bbb388a57e45be85.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	86888/86888	------	200	untouched ('')	image/jpeg	etag:%22620215e99d17769acf7712725890994e%22	https://supimg.nyc3.digitaloceanspaces.com/ed1f2bade99da620aaa22a7a1179c25e.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/ed1f2bade99da620aaa22a7a1179c25e.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	83877/83877	------	200	untouched ('')	image/jpeg	etag:%227025269f1b2763fdb218a0610f6a0f6f%22	https://supimg.nyc3.digitaloceanspaces.com/d2278aa600c8366396bdf58832632f89.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/d2278aa600c8366396bdf58832632f89.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	146426/146426	------	200	untouched ('')	image/jpeg	etag:%225420a6775a6d61d8e6d536004155fbdc%22	https://supimg.nyc3.digitaloceanspaces.com/d1631b0fe2e8e7c6a8cb179de38b24ce.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/d1631b0fe2e8e7c6a8cb179de38b24ce.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	81472/81472	------	200	untouched ('')	image/jpeg	etag:%229bfff5c054461f13e05db723fc2a0b76%22	https://supimg.nyc3.digitaloceanspaces.com/42d52d10c5403c566dfec53c33378fc7.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/42d52d10c5403c566dfec53c33378fc7.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	92356/92356	------	200	untouched ('')	image/jpeg	etag:%22718e7cf3c2e08e13d14816624aeec520%22	https://supimg.nyc3.digitaloceanspaces.com/175aeb80f60018b6cdc5f1445da90a18.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/175aeb80f60018b6cdc5f1445da90a18.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	114977/114977	------	200	untouched ('')	image/jpeg	etag:%22a9359134e49ba3baac6a66ec0a5a935d%22	https://supimg.nyc3.digitaloceanspaces.com/2abe6e55d8eaaf59b1fabab37d802e77.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/2abe6e55d8eaaf59b1fabab37d802e77.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	94760/94760	------	200	untouched ('')	image/jpeg	etag:%224bbeb8c2a05e77f395c70fa6b103f5b6%22	https://supimg.nyc3.digitaloceanspaces.com/5c0bd7c889cd7079d7a2e9d646685873.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/5c0bd7c889cd7079d7a2e9d646685873.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	117085/117085	------	200	untouched ('')	image/jpeg	etag:%2232afab57bfd79885e0ed8bb136708e39%22	https://supimg.nyc3.digitaloceanspaces.com/7918635ce3c3d825f4ac9551d94466fd.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/7918635ce3c3d825f4ac9551d94466fd.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	116810/116810	------	200	untouched ('')	image/jpeg	etag:%2231a2863db9dc752f1019557eb09c092c%22	https://supimg.nyc3.digitaloceanspaces.com/165900aeebc91232f8d46b58c091c3d3.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/165900aeebc91232f8d46b58c091c3d3.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	116474/116474	------	200	untouched ('')	image/jpeg	etag:%2293605036b28d3a789e4899fba75ae106%22	https://supimg.nyc3.digitaloceanspaces.com/311eb71ef810d9a0602227f8a3df38a7.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/311eb71ef810d9a0602227f8a3df38a7.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	102015/102015	------	200	untouched ('')	image/jpeg	etag:%22dc0474f64d6dde6df19417a35c2fbcb2%22	https://supimg.nyc3.digitaloceanspaces.com/076cfc53bf7eed6ef2060b48b47420e5.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/076cfc53bf7eed6ef2060b48b47420e5.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	101040/101040	------	200	untouched ('')	image/jpeg	etag:%22171b0e6ddfa5a68b66b851e9af72bae3%22	https://supimg.nyc3.digitaloceanspaces.com/23ea29b66176f3093f490b99e97a1539.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/23ea29b66176f3093f490b99e97a1539.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	82174/82174	------	200	untouched ('')	image/jpeg	etag:%229dc8dee30ee1846afdbf6e6c406f8cf8%22	https://supimg.nyc3.digitaloceanspaces.com/502f78b68bc49f420ef38f503c4e83a4.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/502f78b68bc49f420ef38f503c4e83a4.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	88999/88999	------	200	untouched ('')	image/jpeg	etag:%22a37f4b0d830bc7de9767ef5ade44c3c9%22	https://supimg.nyc3.digitaloceanspaces.com/df729a6c635f83c1bfce8e4f58adb3aa.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/df729a6c635f83c1bfce8e4f58adb3aa.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	81340/81340	------	200	untouched ('')	image/jpeg	etag:%2241e7448ed418d4103dee2f6a45a4198c%22	https://supimg.nyc3.digitaloceanspaces.com/c30a051302ca232dd50008f367e860c7.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/c30a051302ca232dd50008f367e860c7.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:37	86888/86888	------	200	untouched ('')	image/jpeg	etag:%22620215e99d17769acf7712725890994e%22	https://supimg.nyc3.digitaloceanspaces.com/7180cf722433a5cf4b7faa56f8d95c8c.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/7180cf722433a5cf4b7faa56f8d95c8c.jpg	(from https://Erica itz ou.store/product/christmas-t-shirt-cute-rudolf-the-reindeer-character/)
08:54:38	151867/151867	------	200	untouched ('')	image/jpeg	etag:%227b280b66c9d5cdf1012b9e8cedc488b2%22	https://supimg.nyc3.digitaloceanspaces.com/f685b052755535eb941b6afd9a64752f.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/f685b052755535eb941b6afd9a64752f.jpg	(from https://Erica itz ou.store/product/novelty-christmas-t-shirt-rude-xmas-elf-swearing/)
08:54:38	92150/92150	------	200	untouched ('')	image/jpeg	etag:%22691578d2819a1bd237c4b3f597a18566%22	https://supimg.nyc3.digitaloceanspaces.com/9057c35e95401cd1ed1054f0cb756c6c.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/9057c35e95401cd1ed1054f0cb756c6c.jpg	(from https://Erica itz ou.store/product/novelty-christmas-t-shirt-rude-xmas-elf-swearing/)
08:54:38	138695/138695	------	200	untouched ('')	image/jpeg	etag:%22c25a3bc035e91526b83c4526812e9527%22	https://supimg.nyc3.digitaloceanspaces.com/0d6412df20f41bc066896bd4e7f3d613.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/0d6412df20f41bc066896bd4e7f3d613.jpg	(from https://Erica itz ou.store/product/novelty-christmas-t-shirt-rude-xmas-elf-swearing/)
08:54:38	260183/260183	------	200	untouched ('')	image/jpeg	etag:%225733b5aff3a730d02cba3b4aa9345124%22	https://supimg.nyc3.digitaloceanspaces.com/dd90bc7bb61d37822b6bebb233701f86.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/dd90bc7bb61d37822b6bebb233701f86.jpg	(from https://Erica itz ou.store/product/novelty-christmas-t-shirt-rude-xmas-elf-swearing/)
08:54:38	123745/123745	------	200	untouched ('')	image/jpeg	etag:%22c21a94d1b404a1d030f19f35f9380450%22	https://supimg.nyc3.digitaloceanspaces.com/7d5f369a83171e9d459684c953344e2d.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/7d5f369a83171e9d459684c953344e2d.jpg	(from https://Erica itz ou.store/product/novelty-christmas-t-shirt-rude-xmas-elf-swearing/)
08:54:38	162727/162727	------	200	untouched ('')	image/jpeg	etag:%220b2f307a2935bd61b9fa0971d30919c6%22	https://supimg.nyc3.digitaloceanspaces.com/6b3b8673bafd29baab6f9bdba676612a.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/6b3b8673bafd29baab6f9bdba676612a.jpg	(from https://Erica itz ou.store/product/novelty-christmas-t-shirt-rude-xmas-elf-swearing/)
08:54:38	216198/216198	------	200	untouched ('')	image/jpeg	etag:%229c6e90dc028b6894386f21fbc5199a84%22	https://supimg.nyc3.digitaloceanspaces.com/b704419624223e93c06b1957ab9db005.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/b704419624223e93c06b1957ab9db005.jpg	(from https://Erica itz ou.store/product/novelty-christmas-t-shirt-rude-xmas-elf-swearing/)
08:54:38	189384/189384	------	200	untouched ('')	image/jpeg	etag:%222da001603111d99ce03aec25ff2437ed%22	https://supimg.nyc3.digitaloceanspaces.com/f6b4c7d11cf7c1d7b66d99be5937bba0.jpg	F:/Develop/My%20Websites/Erica itz ou/supimg.nyc3.digitaloceanspaces.com/f6b4c7d11cf7c1d7b66d99be5937bba0.jpg	(from https://Erica itz ou.store/product/novelty-christmas-t-shirt-rude-xmas-elf-swearing/)
